total_gasto;media_gasto;qtd_transacoes;max_gasto
-0.04981528668344659;-0.13042263972076734;-0.23242536640900313;-0.11729697949090663
-0.035278009672587755;-0.13091060549997974;-0.10660015441041466;-0.04038085845835919
-0.02160986240246399;-0.05164466999983587;-0.09761263926765834;-0.04873266726714328
-0.036531235925693024;0.4362831602382973;-0.25938791183727206;0.11772450144187721
-0.052105172251510144;0.4181110429893763;-0.28635045726554104;-0.05320021196378376
-0.04014002594908461;0.3116951651243523;-0.25938791183727206;0.04030415250478305
-0.005575765590633212;-0.11636841038629908;0.10910020901573698;-0.09593139031519901
-0.017515862120512864;-0.15565176961107208;0.1180877241584933;-0.20275933619373712
-0.05485524781061979;-0.2119700449786272;-0.25040039669451575;-0.33571098795741294
-0.0313308854421483;-0.11970196111298359;-0.08862512412490203;-0.24549051454515236
-0.04736754919180179;-0.10618611675156456;-0.2234378512662468;-0.26685610372086
-0.04108932086297299;-0.14431982065602433;-0.14255021498143994;-0.07456580113949138
0.016089809238829952;-0.1321541646930876;0.34277560272740126;-0.16002815784232188
-0.05077818341729215;-0.1494183811179018;-0.23242536640900313;-0.1749840702653172
-0.03443755882338932;0.7696016217652178;-0.2683754269800284;1.0791760143487201
0.006928054089142345;-0.06885536407816809;0.09112517873022434;-0.09286115515064984
-0.05667845228049933;-0.21343114839689248;-0.28635045726554104;-0.3843668441872519
-0.05133287802725987;-0.1413300815469601;-0.24141288155175944;-0.3095872820722752
-0.009039538379557182;-0.07334323735614277;0.0012500273026611588;0.10148665366833942
-0.015804924299086896;0.010727010950736962;-0.11558766955317099;-0.08311203680977443
-0.05186913199194941;-0.1709402912805813;-0.23242536640900313;-0.33095287124798284
0.08736222462325798;-0.1795373752105006;1.5920402075705296;-0.24549051454515236
-0.052536476815792495;-0.2323415588398728;-0.16052524526695258;-0.3755385827398495
-0.006373611172980933;0.36253458933543;-0.19647530583797784;1.720143689619949
0.0036284473007428676;-0.1370213562802456;0.25290045129983807;-0.1525502016308242
-0.04977253389143365;-0.14770033897905338;-0.2234378512662468;-0.2203111677015809
-0.04673525634650348;-0.13112694022913357;-0.20546282098073418;-0.20500272305718642
-0.009311486263603591;-0.12100843093440376;0.09112517873022434;0.23309868299069839
-0.03165246079076735;-0.023329963991195465;-0.1695127604097089;-0.09336751961411409
0.0724913342105425;-0.12286440709754143;0.7651888144369483;-0.0942221431811424
0.13008604269433455;-0.03065984001792736;0.6573386327238725;0.7018383439165478
-0.047661773375344246;-0.20923485612006204;-0.11558766955317099;-0.34058234228947426
-0.04207260557423811;-0.18796081414111546;-0.07963760898214571;-0.3425885711130732
-0.04350268499181925;-0.1491741071950276;-0.16052524526695258;-0.20275933619373712
-0.03155556626421767;-0.05389595122943806;-0.15153773012419625;-0.20703245402887863
0.08623994170414404;-0.14430287787951768;1.0707643292906632;-0.24121739671001083
-0.055769697281190515;-0.21234462419665803;-0.2683754269800284;-0.3736840495993981
-0.04789996750227347;-0.21087951422040438;-0.11558766955317099;-0.24549051454515236
-0.04920320478537316;-0.19644790204742438;-0.1695127604097089;-0.23480771995729854
-0.04544364404618715;0.1285958045949072;-0.25938791183727206;-0.03441772251941917
-0.04119294253692015;0.16536622821029115;-0.25040039669451575;0.11611353601802887
-0.054849140268903654;-0.16997018038751482;-0.2683754269800284;-0.33736254800069515
-0.03462583043542146;-0.08039500320260895;-0.15153773012419625;-0.04807247056161393
-0.005540920147315566;0.23423040365220013;-0.1695127604097089;0.8056964728996626
-0.022377671861782605;-0.09001558080276292;-0.06166257869663307;-0.20275933619373712
-0.05240022257596106;0.0514091254102525;-0.27736294212278473;-0.10447762598548205
-0.026384160217501586;-0.009262216161432395;-0.15153773012419625;0.19998201976835156
-0.05614293594162092;-0.2070138648392578;-0.27736294212278473;-0.34772485875091336
0.024805064732525983;1.3416655382088671;-0.23242536640900313;1.202028152109039
0.1076175474169431;0.22000396360629343;0.1180877241584933;2.360043085432392
-0.05048817845338934;0.0307705982267993;-0.2683754269800284;-0.21553595852081026
-0.03969193302134101;-0.12411987775405915;-0.15153773012419625;-0.20275933619373712
-0.05664469852338215;-0.2087699595778867;-0.28635045726554104;-0.38192262078555095
0.019733975796123203;0.16766891252940047;-0.07963760898214571;0.53478080215169
-0.05501112289702721;-0.2017068731987377;-0.25938791183727206;-0.36086469609397354
-0.014883069065372454;-0.009420611017497806;-0.09761263926765834;-0.09165827248005748
-0.03220349677671188;0.10778071722891588;-0.2144503361234905;0.22455244732041532
-0.02853374935628873;-0.11005940575599404;-0.07963760898214571;-0.21130557186402016
-0.05562990243746566;-0.17159045960111444;-0.27736294212278473;-0.35116899172603744
0.0063881415004296204;-0.16759410433999605;0.44163826929772076;-0.24549051454515236
-0.035977160921406647;-0.15288815249636026;-0.07963760898214571;-0.16002815784232188
-0.0027772427682487303;-0.047137631801738356;0.0012500273026611588;-0.041449137917144566
-0.03205461438299395;-0.13608735781288392;-0.07065009383938939;-0.20275933619373712
0.013750502741420872;-0.18475980575551107;0.6843011781521414;0.03461235954837456
-0.03345619193923313;-0.21513049693979094;0.19897536044330016;-0.3034254461540012
-0.03833886173844155;-0.22369121239800338;0.1630252998722749;-0.26219626872163815
-0.020044236865830095;0.2374598252063469;-0.20546282098073418;0.627293803282504
-0.02439596360618909;0.04824704895430237;-0.1695127604097089;-0.04885445112544485
-0.03823780700231712;0.0514091254102525;-0.2234378512662468;-0.1920765416058833
-0.05155342814478693;-0.1464061867949304;-0.24141288155175944;-0.30745072315470445
-0.0067482365699362635;0.02789432065781997;-0.08862512412490203;0.4169047101103935
0.08298724791733227;-0.14972167158048608;1.0977268747189322;0.13909009061758484
-0.032926045516259723;-0.1226763130588215;-0.09761263926765834;-0.20275933619373712
-0.045370707605982885;0.04998143261114443;-0.25040039669451575;-0.11729697949090663
-0.056301968066499966;-0.16144096541567446;-0.28635045726554104;-0.3571043523990489
-0.023842390187454286;-0.12630369282074608;-0.01672500298285148;-0.22412492536944473
